system:index,dNBR,severity,.geo
260,-0.00613461434841156,0,"{""type"":""Point"",""coordinates"":[150.6038840940897,-33.7024086830709]}"
261,0.0717322826385498,0,"{""type"":""Point"",""coordinates"":[150.227740534545,-33.85300271835264]}"
262,-0.00434546172618866,0,"{""type"":""Point"",""coordinates"":[150.48294151665905,-33.856413595545504]}"
263,0.0776107907295227,0,"{""type"":""Point"",""coordinates"":[150.51291508283202,-33.684422082459285]}"
264,-0.028232991695404053,0,"{""type"":""Point"",""coordinates"":[150.55813050228394,-33.81052910617496]}"
265,0.012780874967575073,0,"{""type"":""Point"",""coordinates"":[150.4970089629148,-33.860569916566455]}"
266,0.14757445454597473,0,"{""type"":""Point"",""coordinates"":[150.502561569537,-33.4062322174485]}"
267,0.043379783630371094,0,"{""type"":""Point"",""coordinates"":[150.5526208525805,-33.626047108974014]}"
268,0.015956193208694458,0,"{""type"":""Point"",""coordinates"":[150.36119704052098,-33.78244973180549]}"
269,0.21297556161880493,0,"{""type"":""Point"",""coordinates"":[150.34342879303782,-33.6701072451764]}"
270,0.31154143810272217,1,"{""type"":""Point"",""coordinates"":[150.38949956769147,-33.8004363449289]}"
271,0.020848751068115234,0,"{""type"":""Point"",""coordinates"":[150.62619189292795,-33.785741239269235]}"
272,0.19411873817443848,0,"{""type"":""Point"",""coordinates"":[150.28525330984647,-33.55236116150554]}"
273,-0.0047135502099990845,0,"{""type"":""Point"",""coordinates"":[150.45688361106818,-33.69906896490383]}"
274,-0.006711035966873169,0,"{""type"":""Point"",""coordinates"":[150.3425299209341,-33.79489315914525]}"
275,0.06222072243690491,0,"{""type"":""Point"",""coordinates"":[150.43578657088358,-33.76883439679877]}"
276,-0.004122287034988403,0,"{""type"":""Point"",""coordinates"":[150.5751714999856,-33.85697641756357]}"
277,0.1438010334968567,0,"{""type"":""Point"",""coordinates"":[150.41002081859224,-33.58404568512325]}"
278,0.0063072144985198975,0,"{""type"":""Point"",""coordinates"":[150.45713186824005,-33.741693593690876]}"
279,0.14197170734405518,0,"{""type"":""Point"",""coordinates"":[150.3759452316094,-33.76761601910633]}"
280,0.04745000600814819,0,"{""type"":""Point"",""coordinates"":[150.38381455765563,-33.69362588304634]}"
281,-0.0872793048620224,0,"{""type"":""Point"",""coordinates"":[150.22748242371068,-33.77116040040263]}"
282,0.22330446541309357,0,"{""type"":""Point"",""coordinates"":[150.29939364097595,-33.62770354915025]}"
283,0.006330594420433044,0,"{""type"":""Point"",""coordinates"":[150.47894237007438,-33.673396238096714]}"
284,0.08238792419433594,0,"{""type"":""Point"",""coordinates"":[150.24281398796248,-33.80490971042791]}"
285,0.011130213737487793,0,"{""type"":""Point"",""coordinates"":[150.2443558868992,-33.877035602328284]}"
286,0.002724394202232361,0,"{""type"":""Point"",""coordinates"":[150.53201931890095,-33.645975623830395]}"
287,0.08898545801639557,0,"{""type"":""Point"",""coordinates"":[150.24005009714188,-33.763450196045035]}"
288,0.24403418600559235,0,"{""type"":""Point"",""coordinates"":[150.47263120052855,-33.6263196910633]}"
289,0.18068169057369232,0,"{""type"":""Point"",""coordinates"":[150.31421270378397,-33.5843930466308]}"
290,0.12478582561016083,0,"{""type"":""Point"",""coordinates"":[150.44873528944086,-33.48692468691286]}"
291,0.26083365082740784,0,"{""type"":""Point"",""coordinates"":[150.48354479573186,-33.60095785456085]}"
292,0.07423576712608337,0,"{""type"":""Point"",""coordinates"":[150.36572454193205,-33.744837218402445]}"
293,0.023617446422576904,0,"{""type"":""Point"",""coordinates"":[150.36073001991443,-33.81172164773282]}"
294,0.02448190748691559,0,"{""type"":""Point"",""coordinates"":[150.57914564762797,-33.798881715598554]}"
295,0.05614045262336731,0,"{""type"":""Point"",""coordinates"":[150.18166629009252,-33.79464494019104]}"
296,-0.001004725694656372,0,"{""type"":""Point"",""coordinates"":[150.549260740932,-33.735145661174165]}"
297,0.025077596306800842,0,"{""type"":""Point"",""coordinates"":[150.56344975959001,-33.66315201214549]}"
298,0.04547600448131561,0,"{""type"":""Point"",""coordinates"":[150.23383462207633,-33.78838759556803]}"
299,0.06240318715572357,0,"{""type"":""Point"",""coordinates"":[150.53084264279175,-33.83052256790025]}"
300,0.26361140608787537,0,"{""type"":""Point"",""coordinates"":[150.31864175353584,-33.603119330635266]}"
301,0.053981900215148926,0,"{""type"":""Point"",""coordinates"":[150.52422096213587,-33.644951937911]}"
302,0.29554232954978943,1,"{""type"":""Point"",""coordinates"":[150.26263529923673,-33.832805397894674]}"
303,0.012692555785179138,0,"{""type"":""Point"",""coordinates"":[150.53937703517434,-33.763274893304484]}"
304,0.03462269902229309,0,"{""type"":""Point"",""coordinates"":[150.5940683853013,-33.7411981942938]}"
305,0.027578935027122498,0,"{""type"":""Point"",""coordinates"":[150.46169875884019,-33.70517341822417]}"
306,0.005384296178817749,0,"{""type"":""Point"",""coordinates"":[150.33273829051885,-33.79510417483774]}"
307,0.02152124047279358,0,"{""type"":""Point"",""coordinates"":[150.41590388379987,-33.54286961279307]}"
308,-0.010062426328659058,0,"{""type"":""Point"",""coordinates"":[150.45789008763424,-33.84198910419265]}"
309,-0.061906665563583374,0,"{""type"":""Point"",""coordinates"":[150.24616681433014,-33.87164413778923]}"
310,0.016096368432044983,0,"{""type"":""Point"",""coordinates"":[150.51160015354932,-33.727011055736554]}"
311,0.013646095991134644,0,"{""type"":""Point"",""coordinates"":[150.32113787219404,-33.822809511792215]}"
312,0.049545109272003174,0,"{""type"":""Point"",""coordinates"":[150.21306330572654,-33.69441257691016]}"
313,0.034787923097610474,0,"{""type"":""Point"",""coordinates"":[150.54517245774966,-33.74482247741148]}"
314,0.02015814185142517,0,"{""type"":""Point"",""coordinates"":[150.40177620322146,-33.73295807697537]}"
315,0.22943826019763947,0,"{""type"":""Point"",""coordinates"":[150.2449738031588,-33.80024472456137]}"
316,0.02129712700843811,0,"{""type"":""Point"",""coordinates"":[150.25710637796942,-33.72105141231554]}"
317,0.0062691569328308105,0,"{""type"":""Point"",""coordinates"":[150.3184130496671,-33.767001301009735]}"
318,0.1311015635728836,0,"{""type"":""Point"",""coordinates"":[150.4594645411748,-33.5013195859905]}"
319,0.024950698018074036,0,"{""type"":""Point"",""coordinates"":[150.5294418597525,-33.82337884983054]}"
320,0.13044273853302002,0,"{""type"":""Point"",""coordinates"":[150.46891482918542,-33.63561236312432]}"
321,-0.013410747051239014,0,"{""type"":""Point"",""coordinates"":[150.58013802605072,-33.67638312898484]}"
322,-0.06723104417324066,0,"{""type"":""Point"",""coordinates"":[150.2058568951297,-33.79870217117709]}"
323,0.02383480966091156,0,"{""type"":""Point"",""coordinates"":[150.381894091329,-33.70963391364109]}"
324,0.03806793689727783,0,"{""type"":""Point"",""coordinates"":[150.61125133536672,-33.81092624703117]}"
325,0.07913754880428314,0,"{""type"":""Point"",""coordinates"":[150.21366565293334,-33.77167562529488]}"
326,-0.007333472371101379,0,"{""type"":""Point"",""coordinates"":[150.61955141356987,-33.722277674174855]}"
327,0.18901944160461426,0,"{""type"":""Point"",""coordinates"":[150.34546972292443,-33.67378572934978]}"
328,0.03012944757938385,0,"{""type"":""Point"",""coordinates"":[150.45314276171763,-33.584975711649314]}"
329,0.058004848659038544,0,"{""type"":""Point"",""coordinates"":[150.30052943140566,-33.53324989965794]}"
330,0.12428119778633118,0,"{""type"":""Point"",""coordinates"":[150.228579861709,-33.68773974370987]}"
331,0.06559880077838898,0,"{""type"":""Point"",""coordinates"":[150.32746066486357,-33.637779730050866]}"
332,0.11291980743408203,0,"{""type"":""Point"",""coordinates"":[150.22995795000557,-33.83814167034992]}"
333,-0.03161276504397392,0,"{""type"":""Point"",""coordinates"":[150.54457664596464,-33.84166786759686]}"
334,-0.0012666881084442139,0,"{""type"":""Point"",""coordinates"":[150.31837384865378,-33.71837829647056]}"
335,0.005930572748184204,0,"{""type"":""Point"",""coordinates"":[150.32240710161753,-33.74794445714531]}"
336,0.028525635600090027,0,"{""type"":""Point"",""coordinates"":[150.5924987100403,-33.8273653029303]}"
337,0.035158827900886536,0,"{""type"":""Point"",""coordinates"":[150.60951669848538,-33.645981599871746]}"
338,0.03730666637420654,0,"{""type"":""Point"",""coordinates"":[150.2645983928809,-33.639188907332596]}"
339,0.07248926162719727,0,"{""type"":""Point"",""coordinates"":[150.3082252664368,-33.77284275699648]}"
340,0.06823492050170898,0,"{""type"":""Point"",""coordinates"":[150.26615619755006,-33.81736316711825]}"
341,0.018740251660346985,0,"{""type"":""Point"",""coordinates"":[150.31877567513268,-33.65701288651765]}"
342,0.008440852165222168,0,"{""type"":""Point"",""coordinates"":[150.51878631422957,-33.71663223846084]}"
343,0.05444425344467163,0,"{""type"":""Point"",""coordinates"":[150.27156438764945,-33.58879295761921]}"
344,0.010423257946968079,0,"{""type"":""Point"",""coordinates"":[150.20092833954504,-33.80804324763963]}"
345,-0.005882680416107178,0,"{""type"":""Point"",""coordinates"":[150.60806828042652,-33.69694079781046]}"
346,0.01961807906627655,0,"{""type"":""Point"",""coordinates"":[150.380056893523,-33.724500232096744]}"
347,0.01378650963306427,0,"{""type"":""Point"",""coordinates"":[150.34949647291464,-33.71546052125304]}"
348,0.09353557229042053,0,"{""type"":""Point"",""coordinates"":[150.18568643253747,-33.81636414909327]}"
349,0.01594272255897522,0,"{""type"":""Point"",""coordinates"":[150.42030470334254,-33.74260227420301]}"
350,0.11227975785732269,0,"{""type"":""Point"",""coordinates"":[150.34766434648924,-33.59773649014277]}"
351,-0.22356361150741577,0,"{""type"":""Point"",""coordinates"":[150.20569290803866,-33.734188077913736]}"
352,-0.01903638243675232,0,"{""type"":""Point"",""coordinates"":[150.58519599704792,-33.64937238550066]}"
353,0.0067734867334365845,0,"{""type"":""Point"",""coordinates"":[150.61016624092392,-33.746658972512186]}"
354,0.03140772879123688,0,"{""type"":""Point"",""coordinates"":[150.36397122480273,-33.793779660795465]}"
355,-2.1070241928100586E-5,0,"{""type"":""Point"",""coordinates"":[150.580219679362,-33.827526278686875]}"
356,-0.006281167268753052,0,"{""type"":""Point"",""coordinates"":[150.4885978651677,-33.83928461949375]}"
357,0.011788591742515564,0,"{""type"":""Point"",""coordinates"":[150.6025467516136,-33.755817523690496]}"
358,0.05026151239871979,0,"{""type"":""Point"",""coordinates"":[150.29272864436737,-33.52958885753023]}"
359,-0.03622707724571228,0,"{""type"":""Point"",""coordinates"":[150.47844268564396,-33.66177502487011]}"
360,-0.037654757499694824,0,"{""type"":""Point"",""coordinates"":[150.6190238674967,-33.76456713534509]}"
361,-0.009518176317214966,0,"{""type"":""Point"",""coordinates"":[150.54245540190203,-33.86077487784464]}"
362,0.04375535249710083,0,"{""type"":""Point"",""coordinates"":[150.42933534324524,-33.82553155398189]}"
363,0.06219172477722168,0,"{""type"":""Point"",""coordinates"":[150.4273974708727,-33.498787600124295]}"
364,0.18276235461235046,0,"{""type"":""Point"",""coordinates"":[150.33507682339888,-33.62106197955001]}"
365,0.06121364235877991,0,"{""type"":""Point"",""coordinates"":[150.340987323856,-33.65038416157111]}"
366,-0.037706732749938965,0,"{""type"":""Point"",""coordinates"":[150.5335483122033,-33.780158723471004]}"
367,0.04171910881996155,0,"{""type"":""Point"",""coordinates"":[150.40329259251212,-33.669350066801]}"
368,-0.0024569034576416016,0,"{""type"":""Point"",""coordinates"":[150.53917526985043,-33.807506831729675]}"
369,-0.04510951042175293,0,"{""type"":""Point"",""coordinates"":[150.61902724995272,-33.76966438029777]}"
370,0.20764639973640442,0,"{""type"":""Point"",""coordinates"":[150.4025024312426,-33.65018285132438]}"
371,-0.05846293270587921,0,"{""type"":""Point"",""coordinates"":[150.23502654309553,-33.773397461300625]}"
372,0.030286505818367004,0,"{""type"":""Point"",""coordinates"":[150.56879429573652,-33.80683719916969]}"
373,0.009701758623123169,0,"{""type"":""Point"",""coordinates"":[150.5502900627951,-33.845224783534825]}"
374,0.10518287122249603,0,"{""type"":""Point"",""coordinates"":[150.33172749074944,-33.79767181838949]}"
375,0.0887783020734787,0,"{""type"":""Point"",""coordinates"":[150.37850207208604,-33.493879639733215]}"
376,0.2874203622341156,1,"{""type"":""Point"",""coordinates"":[150.38944404757123,-33.54836871842179]}"
377,0.34016653895378113,1,"{""type"":""Point"",""coordinates"":[150.36378135043987,-33.62576689386789]}"
378,0.020959556102752686,0,"{""type"":""Point"",""coordinates"":[150.28227960278318,-33.70837337019793]}"
379,0.02599826455116272,0,"{""type"":""Point"",""coordinates"":[150.3682838869013,-33.70325557038604]}"
380,0.24292263388633728,0,"{""type"":""Point"",""coordinates"":[150.38163895169302,-33.53955704216381]}"
381,-0.008388563990592957,0,"{""type"":""Point"",""coordinates"":[150.58603528910672,-33.73901644036712]}"
382,0.1627551168203354,0,"{""type"":""Point"",""coordinates"":[150.3553421867482,-33.805772135359646]}"
383,0.2505054473876953,0,"{""type"":""Point"",""coordinates"":[150.26707256219797,-33.50149503888589]}"
384,0.09623707830905914,0,"{""type"":""Point"",""coordinates"":[150.42673571850003,-33.64869818929976]}"
385,0.07908187806606293,0,"{""type"":""Point"",""coordinates"":[150.38779026954043,-33.57983450691879]}"
386,0.00877712294459343,0,"{""type"":""Point"",""coordinates"":[150.47997221452823,-33.401494339241324]}"
387,0.27713683247566223,1,"{""type"":""Point"",""coordinates"":[150.50604790106763,-33.60106562371952]}"
388,0.2940519452095032,1,"{""type"":""Point"",""coordinates"":[150.4552089937871,-33.63233767635335]}"
389,0.05722935497760773,0,"{""type"":""Point"",""coordinates"":[150.42186412075168,-33.56895645747133]}"
390,-0.0686040073633194,0,"{""type"":""Point"",""coordinates"":[150.64315438693478,-33.724886278328114]}"
391,0.02337805926799774,0,"{""type"":""Point"",""coordinates"":[150.3753421535559,-33.79567945834781]}"
392,0.014919489622116089,0,"{""type"":""Point"",""coordinates"":[150.47515126029165,-33.47241676547645]}"
393,-0.005849480628967285,0,"{""type"":""Point"",""coordinates"":[150.3296978560504,-33.72208142117496]}"
394,0.3109396696090698,1,"{""type"":""Point"",""coordinates"":[150.48464632366856,-33.79700768768075]}"
395,0.011940628290176392,0,"{""type"":""Point"",""coordinates"":[150.54425879959405,-33.73838065248496]}"
396,-0.006004273891448975,0,"{""type"":""Point"",""coordinates"":[150.6246609319461,-33.674942221014646]}"
397,0.013700231909751892,0,"{""type"":""Point"",""coordinates"":[150.54106629413215,-33.837577816640135]}"
398,-0.0754137858748436,0,"{""type"":""Point"",""coordinates"":[150.28641748808275,-33.633836818310094]}"
399,0.3551109731197357,1,"{""type"":""Point"",""coordinates"":[150.36460057701404,-33.62241141913446]}"
400,0.010207772254943848,0,"{""type"":""Point"",""coordinates"":[150.44173322812262,-33.781786058078275]}"
401,0.05282643437385559,0,"{""type"":""Point"",""coordinates"":[150.28993762910937,-33.74877780456192]}"
402,0.23037637770175934,0,"{""type"":""Point"",""coordinates"":[150.33432935888584,-33.59244369538942]}"
403,0.18412989377975464,0,"{""type"":""Point"",""coordinates"":[150.3675307604499,-33.762200584804155]}"
404,0.27929359674453735,1,"{""type"":""Point"",""coordinates"":[150.4597257451757,-33.631954323489424]}"
405,0.044874489307403564,0,"{""type"":""Point"",""coordinates"":[150.61135911918083,-33.80261700717596]}"
406,0.012029170989990234,0,"{""type"":""Point"",""coordinates"":[150.3029861204974,-33.73178752275322]}"
407,0.0634823590517044,0,"{""type"":""Point"",""coordinates"":[150.53681796167064,-33.56382458462096]}"
408,0.22638171911239624,0,"{""type"":""Point"",""coordinates"":[150.48763154411694,-33.811230615279506]}"
409,0.04752159118652344,0,"{""type"":""Point"",""coordinates"":[150.405161132558,-33.73602310378059]}"
410,0.13114801049232483,0,"{""type"":""Point"",""coordinates"":[150.49115110830687,-33.41840429743357]}"
411,0.1523035168647766,0,"{""type"":""Point"",""coordinates"":[150.4315909310526,-33.560491506238414]}"
412,0.039170995354652405,0,"{""type"":""Point"",""coordinates"":[150.51985137168364,-33.405338567654205]}"
413,0.04400275647640228,0,"{""type"":""Point"",""coordinates"":[150.4890710332773,-33.61803531382978]}"
414,0.015016227960586548,0,"{""type"":""Point"",""coordinates"":[150.56389302667623,-33.76414090088875]}"
415,0.10684292018413544,0,"{""type"":""Point"",""coordinates"":[150.28244819537576,-33.5571706049075]}"
416,0.20901259779930115,0,"{""type"":""Point"",""coordinates"":[150.2145313386053,-33.86232771085556]}"
417,-0.04270298779010773,0,"{""type"":""Point"",""coordinates"":[150.27927264361313,-33.65719973966132]}"
418,0.17862385511398315,0,"{""type"":""Point"",""coordinates"":[150.2390130675384,-33.76401100034418]}"
419,0.030831962823867798,0,"{""type"":""Point"",""coordinates"":[150.3894810969787,-33.77904177336427]}"
420,-0.03385171294212341,0,"{""type"":""Point"",""coordinates"":[150.45460970134403,-33.850370113805575]}"
421,0.019828394055366516,0,"{""type"":""Point"",""coordinates"":[150.44979734972515,-33.47478255861996]}"
422,0.01305226981639862,0,"{""type"":""Point"",""coordinates"":[150.38123695487826,-33.714489972878305]}"
423,0.26666516065597534,0,"{""type"":""Point"",""coordinates"":[150.46301496360303,-33.893530009695866]}"
424,0.014737531542778015,0,"{""type"":""Point"",""coordinates"":[150.34167107813278,-33.70594309177051]}"
425,-0.01556330919265747,0,"{""type"":""Point"",""coordinates"":[150.5312310978046,-33.83718455349725]}"
426,-0.055422693490982056,0,"{""type"":""Point"",""coordinates"":[150.62262584334624,-33.76207112684867]}"
427,0.01712164282798767,0,"{""type"":""Point"",""coordinates"":[150.6156700011117,-33.71407781973785]}"
